"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202411","경춘선","퇴계원","29","0","3263","474","5826","1749","18284","3743","13357","5233","9972","2681","6904","3727","5818","2899","6841","3258","5374","3935","4010","4219","4501","4906","4412","7036","5356","11283","5577","11342","2383","11748","1796","6215","1320","4310","1029","5384","522","2588","28","893","0","0","0","0","0","0","20241203"
"202411","경춘선","평내호평","688","9","6597","693","14711","1945","30994","4713","23844","10941","14477","7163","12277","5526","11087","6422","10052","8620","9659","7959","8221","10205","9293","10109","8829","12745","9602","21740","8715","23079","5283","23701","4448","11507","4006","8794","3683","8065","1579","5413","59","2178","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","검암","1297","1","9072","539","14395","2621","33929","7230","25453","14556","13325","6068","9715","3819","9450","3726","8943","4849","7631","5449","6751","6254","7036","7840","8940","11354","9005","15372","11482","26788","4871","24255","3627","14416","2861","13106","2202","12553","1060","10154","178","5147","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","계양","49","0","14633","906","39466","3438","76218","5646","57986","7943","37946","7529","25425","5635","21405","6840","19712","7846","16723","11056","14402","13385","13606","17170","15227","25538","14958","34252","11889","61418","6970","55474","4725","33023","3887","29984","2725","28063","1448","16981","239","5530","1","0","0","0","0","0","20241203"
"202411","공항철도 1호선","공덕","73","1","2050","167","3061","1829","6991","4205","7624","12780","5119","6471","3977","4188","3967","4475","4072","4922","4141","5245","3860","5017","4011","5681","5070","6978","7378","10561","11086","14494","4913","9232","4089","6276","3947","5990","3059","5519","1541","3956","78","1807","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","공항화물청사","3","0","585","978","1513","7637","1916","11483","2100","19179","1783","3140","822","1660","720","2699","1067","3098","1189","2127","1800","2417","2941","3146","4925","3001","10833","2310","14132","1093","3207","1338","2140","1856","2839","893","2642","405","717","202","15","63","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","김포공항","29","0","1909","2125","3218","11374","6096","20690","13888","18160","16587","10833","15095","9610","16742","10153","15630","10941","17773","10948","20510","9495","17592","8850","19904","9901","20579","12278","27423","10228","17860","6559","15472","2657","17013","1610","17546","1451","5640","983","270","742","1","62","0","0","0","0","20241203"
"202411","공항철도 1호선","디지털미디어시티","192","26","4212","812","9427","8338","23683","33129","25445","87010","15032","41443","11001","16985","11787","13535","13784","14052","14857","14881","14645","12407","17781","12703","23758","14956","54729","22299","82437","30180","32870","20777","19810","12048","17557","10822","13466","10035","5934","6592","713","3377","0","4","0","0","0","0","20241203"
"202411","공항철도 1호선","마곡나루(서울식물원)","66","27","3094","1157","5660","14393","14627","35884","17403","73884","9793","34036","6312","12028","7802","7683","8942","7937","9085","9125","9514","8244","14012","7537","24708","9326","66135","14371","54384","19843","20397","12228","13807","8266","12690","7484","7400","7706","2783","4686","483","3000","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","서울역","333","2","3567","1927","4945","17170","13573","24598","18591","36848","19321","32810","21136","26539","25905","25706","30336","26108","30503","25662","24799","21652","33527","24441","35078","24733","41539","26530","41977","26999","33937","23613","25009","14857","27317","13882","19711","10676","12165","5164","191","3582","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","영종","10","0","3871","166","12393","2009","18008","3216","13532","3996","9892","3171","8829","3109","8073","4068","7538","4226","6552","3879","5985","5569","6231","8082","7182","8982","7070","10076","4539","16356","2893","15381","2243","9537","2113","9562","1626","8982","829","7560","158","2566","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","운서","186","3","17837","994","23118","7876","33539","12126","28423","13271","15955","11837","16194","6876","19394","7421","18314","9892","14879","10910","12480","13323","13815","15791","15948","18482","18098","23543","14211","34170","8226","27681","7084","23944","7433","23182","5819","23125","2560","17759","363","5703","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","인천공항1터미널","0","0","11839","11209","13613","20480","16712","39014","20112","34230","16975","25869","14390","27944","18423","33800","24541","40664","26691","31256","30554","26787","41542","22846","35630","25105","31967","27656","37540","19502","24806","19443","23257","12289","29296","10674","28327","7382","13012","6902","116","4833","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","인천공항2터미널","0","0","6653","7263","7131","12891","9796","22016","10902","19253","7691","11523","5383","9818","7467","15743","9187","17531","9501","13362","14606","11877","17192","11249","19741","11138","24617","12036","23141","7017","12577","5052","14090","4224","14265","2458","14216","1722","4803","1673","3","1935","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","청라국제도시","170","1","7601","276","18701","6113","35210","7769","23859","19055","14850","6045","11013","3655","11810","3757","11217","4659","9555","6092","8310","7073","9512","8315","11556","12045","15855","16585","19877","26823","6483","25043","4231","16573","3409","15676","2588","16297","1207","9791","201","4303","0","0","0","0","0","0","20241203"
"202411","공항철도 1호선","홍대입구","300","21","5744","413","6734","4337","11813","11123","15614","27807","14739","32051","15029","25056","15521","27960","17761","32800","20724","33451","23921","29589","29429","30269","36051","32662","42739","36961","47574","44404","38578","29317","36525","16616","41149","13475","36312","12280","17118","9332","1562","3323","1","1","0","0","0","0","20241203"
"202411","과천선","경마공원","1","0","401","604","1024","2853","2034","4608","2604","12957","2437","33318","2598","36801","3104","23161","4067","20334","5903","17141","8528","10835","15183","6368","24303","3921","35118","2469","65065","2328","8384","1866","2237","1221","699","1042","324","956","148","519","37","122","0","0","0","0","0","0","20241203"
"202411","과천선","과천","0","0","3293","418","11066","2467","29311","6053","28010","9643","18942","6233","13445","5398","12244","5666","12275","6649","11489","7395","10342","9176","11304","10845","11941","13406","11418","16889","9302","23397","4799","20077","3305","12621","2217","12609","1595","11227","687","6816","101","1331","0","0","0","0","0","0","20241203"
"202411","과천선","대공원","3","0","117","355","395","3812","703","5103","1192","14197","2143","25309","2181","27745","4803","19447","10545","16090","12603","15887","15822","13947","21354","8007","26385","4708","25694","2879","14538","1848","7484","1153","6078","654","5059","480","2210","391","174","224","27","64","0","0","0","0","0","0","20241203"
"202411","과천선","범계","132","2","9662","3523","41592","13219","106802","26375","87956","61639","52236","48876","39872","33331","38256","31772","41830","34184","41427","40972","40435","39813","44135","46583","50264","55998","56620","77314","61962","110167","37698","90173","39840","44319","30985","40304","25970","33690","11344","19856","1117","6202","1","2","0","0","0","0","20241203"
"202411","과천선","선바위","3","0","833","1504","5445","9140","16080","23235","18021","26845","14510","15645","11017","7870","9745","7533","10526","7861","11106","7886","10765","7209","12740","8491","16536","10002","26946","12349","30444","14357","13663","11344","8934","8033","6441","7318","3527","6402","1175","3810","156","738","1","0","0","0","0","0","20241203"
"202411","과천선","인덕원","123","1","9644","3549","32926","18842","85080","47861","76697","109886","50138","46264","39030","24869","34780","22573","36335","22997","35642","26073","32337","28714","36688","33415","45191","42631","69991","59129","88315","89128","34225","72904","26951","40480","24341","38764","15640","34961","6493","21999","669","6545","0","4","0","0","0","0","20241203"
"202411","과천선","정부과천청사","16","3","2432","1259","9219","13255","26113","39261","23249","98626","17262","30050","14053","13987","14302","12253","15910","12642","17260","14034","17346","14395","19382","14590","29550","16817","47014","21129","66442","28175","19213","21998","15358","12473","14003","11124","7223","9306","2191","5538","195","1295","0","0","0","0","0","0","20241203"
"202411","과천선","평촌","74","5","4979","2770","24267","10041","65798","35152","53481","86450","30483","32208","23248","17867","21526","14373","22057","16297","20481","20020","20843","18299","24786","20356","29118","25135","50274","35978","61703","51723","23323","45670","18079","23846","16500","21499","11768","18327","4383","10649","553","3725","0","2","0","0","0","0","20241203"
"202411","분당선","가천대","42","2","4851","919","7287","3910","18731","11725","24818","37697","16935","31390","19754","25074","16271","19907","19447","24735","17654","18719","23740","19380","29441","16425","35652","14834","39333","18165","27119","24187","11925","19066","10258","14854","8082","15368","6821","15412","3570","11824","139","1113","0","0","0","0","0","0","20241203"
"202411","분당선","강남구청","25","0","1303","765","2789","6139","7694","18039","11480","54570","9813","44682","9207","22870","10401","15792","11682","15651","13076","17157","14577","15808","16845","15365","20903","15455","33516","18537","47693","22731","24529","13402","14536","7621","12910","6305","8722","5631","2933","3214","118","691","0","0","0","0","0","0","20241203"
"202411","분당선","개포동","8","1","1173","493","4313","3573","13510","6795","14894","9152","10084","6921","8115","5853","6806","4626","7765","5590","7422","6382","7058","6630","7923","7964","9194","9237","9401","12042","8559","14764","5269","11875","4288","7243","3949","6840","3215","6020","1403","3540","47","118","0","0","0","0","0","0","20241203"
"202411","분당선","구룡","11","2","888","576","3142","3934","9754","9490","12899","9360","9643","4850","7116","3106","6031","3283","6792","3818","5988","4408","6582","4923","6069","5992","9108","6846","6897","8636","6500","10426","3786","8240","2350","5098","2286","4632","1352","4404","355","2714","30","118","0","0","0","0","0","0","20241203"
"202411","분당선","구성","217","8","3064","725","11143","4755","27000","10874","29420","13119","17996","8218","13505","6269","10939","6604","10296","7393","9046","7997","8299","9023","9045","11333","11356","13571","14042","20854","13151","28544","7421","21000","6288","14030","4598","11617","3669","11903","1646","6716","144","623","0","0","0","0","0","0","20241203"
"202411","분당선","기흥","390","14","6400","777","17705","4834","40011","15107","37906","28924","22725","14496","16617","12383","16292","12201","15312","10467","15176","13744","16582","13034","16051","14712","19792","17583","25698","25282","26128","37024","14278","32095","10498","18463","9293","14746","6796","15341","2490","9258","66","1003","0","0","0","0","0","0","20241203"
"202411","분당선","대모산입구","12","0","2827","601","7824","2963","24843","6719","25873","11832","15635","6791","10769","5296","9302","5458","9649","6220","8638","7337","7426","7584","7771","10079","9684","11766","11266","15175","10493","19727","4858","15653","3771","9951","2940","9951","2114","9494","710","5209","20","326","0","0","0","0","0","0","20241203"
"202411","분당선","도곡","65","3","1618","1078","4808","7057","12310","16502","16779","24928","14524","20012","11639","10001","11894","9846","12586","9655","12525","10603","12935","11185","16251","12992","17870","13949","22654","16339","23079","18193","11786","14541","8304","9690","6857","8562","5141","7222","1145","4117","80","312","0","0","0","0","0","0","20241203"
"202411","분당선","망포","83","2","6775","3475","24375","11261","59781","30071","55235","47384","28888","20273","18979","10992","17440","11803","18415","12711","18010","14251","15941","14031","18618","19192","24741","24335","41258","36102","46975","53390","23649","47276","17462","29611","14262","23411","11108","20537","4200","13438","159","1137","0","0","0","0","0","0","20241203"
"202411","분당선","매교","422","6","5688","977","11851","2919","23705","5605","24378","13648","11297","6066","7086","4529","6820","5141","7182","5732","6774","5905","5801","6790","7094","8994","11527","11766","10913","17223","8478","21441","4643","16273","3609","10676","2994","8297","2565","6931","763","4214","23","824","0","0","0","0","0","0","20241203"
"202411","분당선","매탄권선","85","1","4446","837","11677","3305","24404","6560","23072","14836","12778","6414","9535","4149","8265","3904","8283","4869","7211","5701","6446","5557","7473","7522","10438","10638","11567","14826","9661","23276","5209","16963","4110","11130","3382","9487","2812","9134","892","5458","28","729","0","0","0","0","0","0","20241203"
"202411","분당선","모란","457","17","15791","3023","22819","11949","53756","25385","67864","39241","48335","32079","34923","30181","32911","34310","36701","33630","37495","35861","35754","36325","38166","43806","41594","45713","42264","49192","39616","65016","23476","48833","16865","35028","14752","31637","12076","25355","6332","16024","280","1716","0","0","0","0","0","0","20241203"
"202411","분당선","미금","641","4","3824","875","13059","11383","27494","21694","32192","47535","25089","36669","24591","24511","26253","23269","26879","24158","26944","25995","28022","26398","33701","26839","33476","30432","37825","34164","40048","42824","21136","30142","17608","20945","17179","18388","13041","16195","4289","8883","191","2090","0","0","0","0","0","0","20241203"
"202411","분당선","보정","71","3","1302","112","4038","1323","9756","3166","10990","6329","7518","2668","5540","1841","4695","2150","3933","2559","3819","2708","3584","3111","3923","4146","5324","5234","4952","6147","3846","7250","1693","6638","1295","4387","1207","4103","1018","3874","333","2367","9","172","0","0","0","0","0","0","20241203"
"202411","분당선","복정","0","0","0","0","0","0","4","0","11","0","11","0","12","0","13","0","10","0","13","0","12","0","10","0","14","0","16","0","9","0","9","0","3","0","3","0","1","0","3","0","1","0","0","0","0","0","0","0","20241203"
"202411","분당선","상갈","63","2","3519","775","9339","3229","21128","7633","21575","10478","14503","6253","9722","4474","8912","5006","7709","4938","7505","6974","6739","6637","7525","8249","9129","11366","11619","14569","10846","17802","5558","14931","3779","11117","3211","9705","1883","8472","619","4989","7","773","0","0","0","0","0","0","20241203"
"202411","분당선","서울숲","180","2","2801","613","5531","5913","13224","22834","21646","45570","15610","40885","10344","30478","11960","27439","15153","27454","18473","29040","22917","29347","29671","28047","37784","26702","55709","26207","57535","30449","33566","18782","22420","9984","18420","8486","11336","6960","3167","3712","108","839","0","0","0","0","0","0","20241203"
"202411","분당선","서현","239","15","4265","3122","13664","12909","35807","35052","40998","88207","31944","73792","28689","43801","31545","35508","34426","36746","36535","39031","39298","40092","45865","39471","51282","44408","70518","51829","86438","64349","48230","44275","44842","27813","36542","21939","27861","18525","10597","9943","534","1568","0","0","0","0","0","0","20241203"
"202411","분당선","선릉","49","2","1309","1653","2589","12645","5700","47453","7952","119282","7202","87901","7946","42242","10370","27103","12416","24198","14007","25720","15570","20476","20470","18284","28927","20198","53419","25319","71771","27735","31929","15486","21589","8296","20867","7003","16172","5811","4814","3424","259","739","0","0","0","0","0","0","20241203"
"202411","분당선","선정릉","22","1","913","1014","2248","4748","5202","12986","7684","43275","6813","39767","6097","17078","7467","9952","9268","9789","9959","9938","11646","8965","12039","8180","15052","8643","27554","10280","40000","11203","20459","6949","10758","4303","8870","3886","5573","3648","1927","2008","91","426","0","0","0","0","0","0","20241203"
"202411","분당선","수내","143","4","3040","1868","8102","8985","20250","24217","24147","57928","17406","44065","14878","24077","15915","18658","18269","18240","19313","18963","22390","19158","24452","19737","27503","22344","42225","26030","52048","30156","28280","21936","24848","13509","18183","11801","13711","10578","3908","5547","231","1034","0","0","0","0","0","0","20241203"
"202411","분당선","수서","57","1","4368","4820","10262","16003","40807","30986","58074","49051","37947","31621","34794","23291","26312","20975","32921","24908","26898","22930","21752","23922","30358","28677","32755","34755","43243","48668","45358","65854","21865","40242","20100","27593","15781","25222","14703","21277","8549","9266","167","1562","0","0","0","0","0","0","20241203"
"202411","분당선","수원","592","6","5549","804","9490","5088","24125","9513","25273","15186","13435","12941","9096","9946","9029","10901","9962","12181","10515","12028","10105","12213","11987","11678","14548","15117","17362","21165","18987","26007","13832","17727","14340","9707","11977","7679","10305","5068","4097","3197","118","807","0","0","0","0","0","0","20241203"
"202411","분당선","수원시청","274","6","6926","1932","14223","7571","35142","18227","34013","55004","18357","39812","15685","20775","17428","19408","20452","21364","19957","22972","20840","18966","26201","20070","33493","24967","36238","38950","46576","53489","24350","39328","21895","24999","23078","17071","17871","15701","6943","10108","274","1537","0","0","0","0","0","0","20241203"
"202411","분당선","신갈","110","0","3043","265","10541","1246","20331","2494","22264","8750","13125","5310","9529","4252","8558","4563","7746","5143","7461","6497","6833","6675","7411","8133","7907","9011","6555","12979","5578","19087","2698","15239","2074","10187","1857","8223","1353","8838","519","5140","17","343","0","0","0","0","0","0","20241203"
"202411","분당선","압구정로데오","143","0","2784","1203","3855","11687","5764","24717","8688","68662","8910","99176","10676","58756","15735","43684","20881","36781","24825","36453","31625","35397","40410","33853","49679","36130","69477","42926","87085","47351","65944","27232","53230","13081","40194","9529","28090","7598","10399","5015","580","974","0","0","0","0","0","0","20241203"
"202411","분당선","야탑","176","6","8519","3638","20857","16762","56085","43725","61275","97270","45410","60891","36702","40793","38037","35139","39733","38816","39934","42113","41659","39378","46764","44345","54642","49496","70605","58877","84192","77783","40111","55500","32332","35637","27182","29266","19137","26932","7431","15179","354","2173","0","0","0","0","0","0","20241203"
"202411","분당선","영통","75","6","3303","2025","9548","4476","20187","10453","20828","26520","12745","21319","10881","13788","11716","12573","13438","13332","14523","14778","14442","14160","16769","14245","21047","16643","26378","24179","28527","29359","15369","21018","13490","13022","13869","12526","13741","11475","5132","7057","260","602","0","0","0","0","0","0","20241203"
"202411","분당선","오리","709","7","3940","560","16231","8630","30897","15787","31258","37258","22797","22081","18714","13027","17435","12822","18620","13828","17893","13562","17878","13315","19158","15622","21658","16738","30610","19449","35280","25562","13834","21321","10652","14493","9313","12841","6205","11211","2211","6597","95","1907","0","0","0","0","0","0","20241203"
"202411","분당선","이매","60","1","2499","979","6402","3523","15219","9388","17299","16481","12196","7983","10725","6964","9306","6721","10265","7427","8813","7804","8924","8299","10339","9096","15624","11062","13305","13539","12948","17276","5936","13103","5081","8371","5687","7464","2963","7620","932","4476","61","887","0","0","0","0","0","0","20241203"
"202411","분당선","정자","350","8","3402","1418","11399","16554","28965","43825","33166","83843","26025","54596","20185","26818","20841","21057","21367","19672","22078","21865","22885","20008","29303","23137","34305","28201","63374","40659","69501","51075","37295","37415","29952","23378","30425","19885","26398","18158","10352","10546","1061","2919","0","0","0","0","0","0","20241203"
"202411","분당선","죽전","1761","4","5360","1123","17625","8192","42433","17529","39059","29275","25532","27686","19598","23386","18673","21868","20663","21658","20848","21997","21704","23430","24027","24988","27449","30660","34186","36789","33529","51184","22112","40488","25973","25437","13486","21806","10768","20532","3506","13646","17","7019","0","0","0","0","0","0","20241203"
"202411","분당선","청명","36","1","3477","944","9215","2405","21322","6212","22062","10696","11616","5673","7305","4578","6354","4294","6587","4733","6514","5326","6299","6004","6648","6755","7680","8924","8613","12764","10465","18094","4666","14323","3150","9503","2393","8362","2005","7226","782","4392","30","362","0","0","0","0","0","0","20241203"
"202411","분당선","태평","353","37","15948","1624","20460","5075","44157","8238","61609","17740","41458","13862","24540","12070","20139","13722","21060","14942","20471","16291","19101","18609","18851","25636","19967","30644","21145","34844","18403","45820","10742","33280","8240","24678","6117","27210","4342","21255","1871","12240","77","1247","0","0","0","0","0","0","20241203"
"202411","분당선","한티","21","1","2566","1528","8786","10368","24671","25618","27964","49366","19710","45605","16556","29362","17926","22963","21776","28370","24226","33570","23999","25778","27668","29130","33872","34645","47054","45589","46814","41486","29945","27045","31955","16467","26674","14269","30372","12261","4438","6222","246","379","0","0","0","0","0","0","20241203"
"202411","서해선","김포공항","10","1","305","2035","665","7723","1434","10133","2804","12127","3057","8171","2811","8251","3273","9526","3358","8956","4959","8621","5795","7588","6266","6846","7728","7616","8432","8931","10957","8174","7261","4631","6420","1941","6361","1212","5518","842","1675","956","65","333","0","0","0","0","0","0","20241203"
"202411","서해선","부천종합운동장","53","2","2631","395","4802","1510","13014","3270","13524","4474","6984","2105","4010","1716","3584","1588","3448","2031","3052","2345","2853","2466","2987","3024","3800","4476","4653","6230","5390","10248","2279","7929","1780","4755","1504","4012","1035","4002","431","2250","32","370","0","0","0","0","0","0","20241203"
"202411","서해선","원종","28","2","5693","922","8641","2903","19252","6246","18150","9283","10291","4832","7900","4266","7711","4739","7880","5969","7214","6215","6327","6802","6804","8173","8562","10941","9475","14572","9704","19817","4986","15046","3782","8341","3116","7800","2481","6235","1224","3950","32","681","0","0","0","0","0","0","20241203"
"202411","수인선","고색","674","4","3774","380","9081","3376","20252","18773","16496","29105","8397","7527","5634","3987","5628","4646","6387","4579","5797","4662","5408","4774","6560","5878","8874","8600","20570","11460","23535","13873","7368","13833","6573","9074","4612","6678","2459","5914","938","3836","10","2030","0","0","0","0","0","0","20241203"
"202411","수인선","남동인더스파크","0","0","598","842","1166","4710","1405","19064","2010","23302","1546","3622","1488","1583","1795","1553","2137","1536","1919","1608","2436","1331","3113","1113","4476","1349","17283","1925","12395","2040","4220","2197","4190","1670","1842","855","494","529","182","393","3","40","0","0","0","0","0","0","20241203"
"202411","수인선","달월","0","0","14","37","75","123","201","114","204","330","73","116","78","118","98","114","115","120","115","156","132","135","152","115","248","129","332","123","929","132","56","84","56","52","29","40","20","54","6","20","1","1","0","0","0","0","0","0","20241203"
"202411","수인선","사리","3","0","5446","450","12251","1775","25809","3766","23448","5823","12926","3280","9230","3238","7691","2947","7874","3916","7363","5269","6046","5329","6314","6998","7085","10803","7329","12779","7019","22212","4040","15403","2447","10151","2022","9943","2151","7752","827","5750","36","710","0","0","0","0","0","0","20241203"
"202411","수인선","소래포구","15","1","2981","384","8781","2418","18142","3831","15918","7659","8861","6145","7125","8079","8741","13898","9741","15412","11294","12273","14978","10800","15892","9731","13394","10876","10497","12593","8519","16036","4837","11284","4118","6925","4182","6632","2841","5421","1543","3742","11","662","0","0","0","0","0","0","20241203"
"202411","수인선","송도","8","1","2262","435","4957","1763","8999","2575","9254","4657","4772","2745","3764","2360","4089","3096","4537","3483","4493","3395","3996","3785","4646","4928","4842","5094","5050","7049","4238","8108","2147","5504","1682","3558","1359","3175","940","2368","338","1563","2","422","0","0","0","0","0","0","20241203"
"202411","수인선","숭의","10","0","3873","932","6494","4275","13872","8423","12616","13051","6939","5625","7113","4031","6812","4122","6685","5059","6383","5355","6048","5434","7515","6048","8917","8200","10975","9737","9431","12675","4771","6668","3178","5622","2300","5095","1719","3759","810","2353","13","686","0","0","0","0","0","0","20241203"
"202411","수인선","신포","6","0","1277","322","1857","1202","3479","4215","3439","8473","2194","3680","2043","2638","2372","2984","2884","3076","3180","3336","3672","3221","4508","3468","5844","3848","5965","4598","6104","5020","2856","2518","2521","1855","1915","1572","1222","1083","526","726","0","236","0","0","0","0","0","0","20241203"
"202411","수인선","야목","1","0","244","23","669","546","1301","949","1197","704","870","488","657","585","657","474","604","413","474","456","607","413","725","490","1052","764","1308","836","826","1215","399","702","221","332","159","460","91","291","37","182","3","28","0","0","0","0","0","0","20241203"
"202411","수인선","어천","1","0","385","99","1874","1592","4468","3992","4314","3769","3344","1770","2767","1508","2804","1651","2474","1780","2397","2317","2038","2183","2807","2243","4422","3387","3792","3435","4501","4780","1738","3486","1195","1742","747","1942","467","1440","192","825","4","128","0","0","0","0","0","0","20241203"
"202411","수인선","연수","14","1","3335","811","7371","2567","15682","4494","14666","12508","7751","7995","6713","6728","6978","6422","7895","7286","8196","7435","8391","7100","8653","8503","9075","10582","9865","15295","11481","17285","5893","10416","5761","7482","5683","6273","4554","4275","2545","3268","62","574","0","0","0","0","0","0","20241203"
"202411","수인선","오목천","8","0","1315","379","6501","2028","14720","5347","15973","12966","9717","8625","7348","5757","7161","4714","8565","4979","7908","6364","6775","4841","8925","5953","13320","8783","11158","8382","11605","14544","5599","9913","3530","4957","3102","5239","2331","5596","764","3413","20","384","0","0","0","0","0","0","20241203"
"202411","수인선","원인재","44","2","3854","735","7675","2737","14928","5953","17154","8943","10039","5093","7625","4862","7411","5719","7640","6315","7246","6676","6631","7000","7404","9177","7246","10903","8580","13287","8437","17656","4946","11859","4072","8382","3972","7578","3038","6471","1518","4455","84","883","0","0","0","0","0","0","20241203"
"202411","수인선","월곶","0","0","1806","422","5324","1455","12333","2072","12200","3201","6666","3321","4689","4359","4483","4528","4825","4744","4127","4149","4227","4310","4562","5123","5088","6724","5126","8007","6944","11007","3632","6441","2161","4290","1993","4305","1353","3242","556","1851","2","297","0","0","0","0","0","0","20241203"
"202411","수인선","인천","99","2","576","301","1197","1054","1906","2497","2048","4751","1732","3061","1562","3252","1838","4624","2129","4861","2388","4417","2749","4268","3549","3763","3381","3783","2994","3695","2573","3725","1368","2675","1196","2022","789","1506","534","1339","121","729","5","242","0","0","0","0","0","0","20241203"
"202411","수인선","인천논현","8","0","2905","744","7140","4937","15719","8500","15660","14050","9925","10128","8121","7205","8811","7355","9138","8387","8458","9338","9135","9633","10012","10238","10648","12778","12644","17353","11442","20216","7494","12642","7194","8592","6948","6859","4995","5112","2333","3720","19","695","0","0","0","0","0","0","20241203"
"202411","수인선","인하대","56","2","4365","600","12865","3481","26165","5564","22575","19832","10680","11619","9096","13382","10844","9299","11587","10660","11416","10554","12146","10620","14473","10637","18419","13468","18111","19217","14899","26657","8357","14420","7384","10524","6964","9150","5247","7403","3545","5273","94","1429","2","1","0","0","0","0","20241203"
"202411","수인선","호구포","6","0","2182","716","3512","6804","7564","18936","8351","22003","5368","4925","4641","3099","4909","3542","5341","3937","4962","4062","5271","4132","5514","4637","6681","5828","17929","7433","17164","8264","5508","6690","5777","5033","4025","4032","2054","2976","1018","2401","6","513","0","0","0","0","0","0","20241203"
"202411","신림선","관악산(서울대)","7","3","1005","763","1923","1932","6371","4685","7096","12326","4765","15819","4336","13250","5091","8453","7106","7556","8220","7439","10106","6236","12736","4625","12721","3983","9555","3754","7500","5207","3032","3982","2161","2557","2156","2318","1685","2383","608","1640","172","845","2","63","0","0","0","0","20241203"
"202411","신림선","당곡","1","1","2168","208","4311","1154","14592","4830","20293","9219","13176","6639","8019","5380","7674","5164","8143","6112","7699","6161","7190","7191","7191","8783","7991","9168","9879","12401","10179","17759","5252","13490","4574","8023","3141","7439","2081","6430","986","3856","235","1455","1","1","0","0","0","0","20241203"
"202411","신림선","대방","64","1","1940","297","2727","1370","7520","3068","11519","5600","7037","3197","4964","2896","5073","2841","5254","3010","5449","3676","5434","3431","5327","3908","5501","4573","6859","5925","6438","8415","3845","5189","3568","3688","3001","3473","2242","3290","1018","2163","203","735","0","43","0","0","0","0","20241203"
"202411","신림선","보라매","2","0","1935","322","3589","2085","10631","6807","15590","14170","8840","5889","6166","4074","5844","4483","6251","4800","6608","4802","6392","4884","8061","5593","8810","6619","9104","9143","13577","13644","5357","9483","4705","5823","3945","5398","3110","4651","1486","2989","337","995","0","2","0","0","0","0","20241203"
"202411","신림선","보라매공원","2","0","581","491","1847","1357","5817","5017","7392","8970","5000","4100","3701","2693","3637","2751","3766","3145","3620","4152","3992","4165","4529","4303","4931","4555","5506","5475","6277","7009","2379","5181","2043","3162","1480","2681","1137","2317","352","1424","106","579","0","0","0","0","0","0","20241203"
"202411","신림선","보라매병원","11","0","983","537","2289","5380","8098","20585","9375","50704","10198","24682","10505","13931","11805","10333","11433","10812","10717","12487","13219","11636","16366","9952","17083","8896","29291","10036","34298","12182","11078","8774","8841","5015","6022","4473","4676","3111","1378","1546","135","574","1","1","0","0","0","0","20241203"
"202411","신림선","샛강","9","0","487","876","859","2538","1672","13406","2823","28590","2195","11103","1766","4752","2360","3820","2616","3419","2851","3790","3764","3119","4633","3267","5017","3565","12240","4115","19664","4758","6629","2450","4899","1599","4520","1125","3065","978","1453","635","346","325","0","66","0","0","0","0","20241203"
"202411","신림선","서울대벤처타운","45","0","6552","422","10995","3040","33829","5790","44793","9592","28144","9061","17953","7126","16496","8696","17620","9968","17119","10922","14609","11735","14373","15630","15627","20088","16168","23716","15025","34786","8402","29818","6262","17550","4767","16595","4816","15907","1946","11832","518","5001","1","2","0","0","0","0","20241203"
"202411","신림선","서울지방병무청","2","0","1272","490","3516","1251","10303","4204","14237","5982","7927","3774","6848","3036","5536","3129","5540","4888","4795","4698","4705","5145","5368","6526","5671","7348","5085","9023","4714","12002","2398","8720","1693","6010","1595","5293","1384","4880","394","3268","109","1051","0","0","0","0","0","0","20241203"
